DEPT,LITHOLOGY_GEOLINK,CALI,DRHO,NPHI,RHOB,PEF,GR,DTC,DTE,RDEP,SP,RSHA,RMED
1906.1977539,,14.727000237,-0.004,0.441670835,2.2131767273,,81.683349609,138.52404785,139.44174194,0.7449679971,57.366409302,0.8859999776,0.8439999819
1906.3500977,,14.406000137,-0.002,0.4461858273,2.2210786343,,79.755508423,137.28782654,138.2713623,0.7249839902,48.000778198,0.8519999981,0.8349999785
1906.5025635,,14.163999557,-0.003,0.4622657597,2.2482335567,,83.176139832,141.33326721,142.26371765,0.7049807906,59.058811188,0.8330000043,0.82099998
1906.6549072,,14.147999763,-0.006,0.460527122,2.2807192802,,78.254806519,145.99617004,146.96829224,0.6929863691,51.928863525,0.8980000019,0.8050000072
1906.807373,,14.093998909,-0.007,0.477475673,2.2955737114,,81.258255005,147.50300598,148.61808777,0.6759759784,57.43598938,0.8600000143,0.7940000296
1906.9597168,,13.937999725,-0.002,0.5006314516,2.2842245102,,84.687301636,148.62173462,149.66824341,0.6609848142,51.209415436,0.8820000291,0.7699999809
1907.1120605,,13.711000443,0.001,0.5201988816,2.2652904987,,84.254508972,149.84721375,150.90377808,0.641996026,56.447494507,0.8679999709,0.7680000067
1907.2645264,,13.656000137,0.003,0.5194882751,2.2500457764,,87.070808411,148.02241516,148.96659851,0.6369848251,54.248989105,0.8410000205,0.7839999795
1907.4168701,,13.703000069,0.0020000001,0.5104276538,2.2479636669,,90.345657349,145.98075867,147.0668335,0.6179975867,48.023815155,0.8740000129,0.7990000248
1907.5693359,,13.852000237,0.0099999998,0.4964450598,2.2514264584,,110.72492981,144.92144775,145.91769409,0.6150032282,54.133743286,0.8790000081,0.8220000267
1907.7216797,,13.593999863,0.0089999996,0.473595351,2.2612125874,,126.09515381,143.3134613,144.41931152,0.6190024018,51.951953888,0.8590000272,0.84799999
1907.8741455,,13.765999794,0.0049999999,0.4582513273,2.263933897,,146.15742493,136.42306519,137.36360168,0.6220208406,52.539295197,0.8470000029,0.8489999771
1908.0264893,,13.695000648,0.0040000002,0.4629804492,2.2618823051,,159.62139893,136.36567688,137.33311462,0.6480344534,50.181667328,0.8470000029,0.8299999833
1908.1789551,,13.359000206,0.023,0.4820078313,2.2587032318,,157.32575989,136.77146912,137.76953125,0.6911376715,57.445896149,0.9039999843,0.8309999704
1908.3312988,,13.352000237,0.0350000001,0.5018731952,2.275365591,,136.82331848,135.36799622,136.34317017,0.7771033645,55.323097229,0.8610000014,0.8280000091
1908.4837646,,13.788999557,0.0219999999,0.503847301,2.29190588,,104.57771301,134.29229736,135.22239685,0.9062178135,53.51865387,0.7919999957,0.8320000172
1908.6361084,,13.585999489,0.001,0.4860780835,2.2835073471,,84.906150818,132.61354065,133.48551941,1.0420777798,55.440383911,0.8389999866,0.9070000052
1908.7885742,,13.125,-0.015,0.4536411762,2.2653541565,,65.038085938,124.90141296,125.80569458,1.1390336752,48.829303741,0.7969999909,1.1690000296
1908.940918,,13.352000237,-0.009,0.4125251174,2.2729451656,,54.674026489,103.26058197,103.97786713,1.1599743366,50.185325623,0.8590000272,1.6330000162
1909.0932617,,12.991999626,0.0049999999,0.3720886409,2.3261992931,,45.969604492,94.634002686,95.204109192,1.1279655695,40.454704285,3.0610001087,2.2170000076
1909.2457275,,12.913999557,0.0170000009,0.3589164913,2.3696975708,,46.352035522,97.816802979,98.556732178,1.0849438906,62.059185028,2.3710000515,2.0269999504
1909.3980713,,13.147999763,0.0089999996,0.4074000716,2.3509223461,,49.696311951,103.07137299,103.74073029,1.0149142742,55.072444916,0.7799999714,1.0759999752
1909.5505371,6.0,14.055000305,-0.006,0.4760694504,2.2717003822,,54.883106232,124.79267883,125.61595154,0.9079158306,52.853946686,0.6970000267,0.6930000186
1909.7028809,6.0,13.718998909,-0.006,0.5173556805,2.1916911602,,58.248298645,150.15472412,151.26620483,0.8029255271,51.16979599,0.7659999728,0.6110000014
1909.8553467,6.0,13.531000137,-0.006,0.5083482265,2.1597504616,,57.175689697,158.03898621,159.07173157,0.7099462748,51.057682037,0.6690000296,0.6110000014
1910.0076904,6.0,13.288999557,-0.003,0.474364996,2.1569480896,,52.05739212,158.62368774,159.81785583,0.6429655552,56.318439484,0.6909999847,0.6380000114
1910.1601563,6.0,13.24200058,-0.002,0.4587843716,2.1703188419,,48.562023163,161.18133545,162.23757935,0.5999568105,51.622936249,0.8489999771,0.6669999957
1910.3125,6.0,13.086000443,-0.001,0.460616529,2.1783702374,,48.155849457,163.00654602,164.22796631,0.5729928017,57.82019043,0.77700001,0.7059999704
1910.4649658,6.0,13.108999252,-0.004,0.4709388614,2.1737647057,,48.075984955,162.79655457,163.87789917,0.5640000105,54.202953339,0.625,0.7350000143
1910.6173096,6.0,14.055000305,-0.011,0.4829547703,2.1671478748,,53.477466583,161.85185242,163.07069397,0.5640056133,55.008892059,0.621999979,0.7440000176
1910.7697754,6.0,14.359000206,-0.012,0.4984122515,2.1602880955,,58.752475739,160.68005371,161.74133301,0.5710015893,51.834705353,0.6200000048,0.7269999981
1910.9221191,6.0,14.390999794,-0.008,0.5076348186,2.1613049507,,59.786659241,157.55358887,158.63012695,0.5719928145,55.453304291,0.5830000043,0.6830000281
1911.0744629,6.0,14.319999695,0.001,0.4981319904,2.1631805897,,63.301040649,154.38635254,155.51235962,0.5629944205,56.880241394,0.6100000143,0.675999999
1911.2269287,6.0,13.25,0.003,0.4806222618,2.1620616913,,55.850563049,153.97561646,155.10258484,0.5559976101,51.420146942,0.9279999733,0.6669999957
1911.3792725,6.0,13.461000443,-0.005,0.4570738077,2.1510751247,,59.930839539,154.35758972,155.47053528,0.5529991984,51.512897491,0.5870000124,0.6700000167
1911.5317383,6.0,13.187999725,-0.01,0.4407891333,2.1282119751,,55.478233337,156.03897095,157.11186218,0.5520064235,50.839363098,0.6529999971,0.6460000277
1911.684082,6.0,13.305000305,-0.01,0.4529194534,2.1154000759,,59.312446594,157.5940094,158.81904602,0.5600063801,56.372875214,0.6869999766,0.6330000162
1911.8365479,6.0,13.234000206,-0.006,0.4775336385,2.1166024208,,58.954288483,156.99235535,158.04452515,0.5680024028,46.326076508,0.753000021,0.6309999824
1911.9888916,6.0,13.218999863,-0.008,0.4873334765,2.1288917065,,52.843952179,156.25019836,157.36102295,0.5709992051,46.378582001,0.7940000296,0.6480000019
1912.1413574,6.0,13.344000816,-0.01,0.4770157039,2.1425492764,,52.814575195,153.34222412,154.4120636,0.5699935555,59.17698288,0.7059999704,0.6819999814
1912.2937012,6.0,13.461000443,-0.005,0.4752465785,2.1709268093,,53.482772827,143.70605469,144.77952576,0.5619879365,49.209014893,0.77700001,0.7189999819
1912.446167,6.0,13.413999557,0.0020000001,0.4855897129,2.2094581127,,62.067802429,136.84658813,137.76217651,0.5469759703,54.202201843,0.9330000281,0.7279999852
1912.5985107,6.0,13.430000305,0.003,0.4854683578,2.2287762165,,64.056594849,134.07676697,135.05358887,0.5369904041,54.694843292,1.0470000505,0.7220000029
1912.7509766,6.0,13.476999283,-0.003,0.4782038629,2.2111904621,,60.053993225,135.35314941,136.25971985,0.5309951901,50.867683411,0.7519999743,0.6690000296
1912.9033203,6.0,13.625,-0.006,0.4756633043,2.1765730381,,56.312046051,144.88504028,145.98013306,0.5290095806,54.887294769,0.7360000014,0.6140000224
1913.0557861,6.0,13.875,-0.005,0.4839731753,2.1556382179,,55.723579407,152.64118958,153.76612854,0.5350000262,53.849117279,0.7300000191,0.5789999962
1913.2081299,6.0,13.968999863,-0.003,0.4894487262,2.1527786255,,57.619342804,153.45768738,154.57038879,0.5350048542,63.415996552,0.8220000267,0.5849999785
1913.3604736,6.0,14.038999557,-0.001,0.4948889315,2.1583733559,,54.093952179,151.15148926,152.20994568,0.5380223989,41.631187439,0.8299999833,0.6150000095
1913.5129395,6.0,14.679999352,0.001,0.5004315376,2.1710107327,,54.059169769,150.96534729,152.0353241,0.552069664,56.064216614,0.9559999704,0.675999999
1913.6652832,6.0,14.296999931,0.0049999999,0.4927523136,2.1889390945,,52.476112366,144.04078674,145.02049255,0.5810464621,51.169898987,0.8799999952,0.7170000076
1913.817749,6.0,14.375,0.0089999996,0.4816943109,2.2104105949,,56.906898499,141.65473938,142.61991882,0.6100744605,51.104099274,0.8650000095,0.7310000062
1913.9700928,6.0,14.663999557,0.0049999999,0.4710247219,2.2259266376,,57.284603119,141.03924561,142.07492065,0.6410400271,49.493667603,1.0099999905,0.7730000019
1914.1225586,6.0,14.093998909,-0.007,0.4677561522,2.2216601372,,59.527919769,137.59785461,138.55128479,0.666043222,56.138401031,0.9100000262,0.7950000167
1914.2749023,6.0,13.569999695,-0.017999999,0.4786130786,2.204720974,,58.243190765,138.86369324,139.81034851,0.6840160489,55.870521545,0.97299999,0.7889999747
1914.4273682,6.0,13.788999557,-0.017000001,0.4742290676,2.1983497143,,53.99256897,132.06439209,132.99688721,0.6939687729,44.384044647,0.8960000277,0.7779999971
1914.5797119,6.0,13.961000443,-0.002,0.4447244704,2.2166390419,,50.907352448,125.73066711,126.51891327,0.6809775829,55.194541931,0.9689999819,0.8130000234
1914.7321777,6.0,13.555001259,0.0160000008,0.4163250923,2.2357742786,,51.767566681,125.11914063,125.99430847,0.6669567823,51.178630829,2.2620000839,0.8899999857
1914.8845215,6.0,13.781000137,0.0170000009,0.4018535614,2.2264640331,,59.060844421,127.26333618,128.18112183,0.6490015984,54.76259613,0.8610000014,0.84799999
1915.0369873,6.0,13.883000374,0.003,0.4228173792,2.1901535988,,57.707519531,135.60150146,136.5453949,0.6500216126,53.884571075,0.8980000019,0.773999989
1915.1893311,6.0,13.883000374,-0.008,0.4466807246,2.1549274921,,52.928382874,141.42271423,142.33724976,0.6590288281,52.046352386,0.6200000048,0.7080000043
1915.3416748,6.0,15.10900116,-0.01,0.465829432,2.1402254105,,46.936447144,143.40435791,144.33872986,0.6770320535,52.89150238,0.8489999771,0.7210000157
1915.4941406,6.0,13.961000443,-0.009,0.471663177,2.1391084194,,45.970275879,142.4617157,143.53520203,0.6970720887,54.4532547,0.8669999838,0.7239999771
1915.6464844,5.0,14.172000885,-0.006,0.456338048,2.1450991631,,46.493240356,138.37814331,139.29475403,0.7270512581,55.383090973,0.7850000262,0.746999979
1915.7989502,5.0,13.796999931,-0.002,0.4301254451,2.1588203907,,42.280174255,135.08508301,135.99766541,0.759096086,51.704753876,1.5199999809,0.8849999905
1915.9512939,5.0,14.375,0.0,0.3991229534,2.1763019562,,41.938549042,131.3253479,132.13392639,0.7990545034,53.266204834,1.7319999933,0.9829999804
1916.1037598,5.0,14.180000305,0.0060000001,0.3822487891,2.1919894218,,42.289932251,130.55796814,131.54714966,0.8330984712,54.634796143,1.4170000553,1.0779999495
1916.2561035,5.0,13.984000206,0.0199999996,0.3776184618,2.1994967461,,46.011169434,131.43893433,132.40322876,0.8740240335,52.889202118,1.2549999952,1.0440000296
1916.4085693,5.0,13.734000206,0.0270000007,0.4016656578,2.1889822483,,52.972377777,133.03198242,133.93562317,0.8890240192,53.021053314,1.1920000315,1.067999959
1916.5609131,5.0,13.734000206,0.0170000009,0.4372734129,2.1454629898,,54.377605438,135.96647644,136.86183167,0.8989727497,55.946495056,1.2920000553,1.0
1916.7133789,6.0,13.765999794,0.001,0.458093673,2.0813565254,,55.989341736,138.60253906,139.62986755,0.8819783926,53.137271881,0.6039999723,0.9850000143
1916.8657227,6.0,14.187999725,-0.007,0.4637555778,2.0381875038,,51.559993744,141.73460388,142.74075317,0.8729791641,52.424854279,0.6660000086,0.8610000014
1917.0181885,6.0,14.140999794,-0.006,0.4547766447,2.0387313366,,49.677112579,147.65005493,148.60971069,0.8599591851,55.441017151,0.7329999804,0.8399999738
1917.1705322,6.0,14.866999626,-0.002,0.4575194418,2.0748443604,,45.15209198,146.56665039,147.59161377,0.8429631591,51.301856995,0.6779999733,0.800999999
1917.322876,5.0,14.241999626,0.0049999999,0.4446874261,2.1195261478,,42.717048645,145.08491516,146.14735413,0.8199679255,55.566936493,0.8090000153,0.8299999833
1917.4753418,5.0,14.022999763,0.0130000003,0.4305728972,2.1560080051,,41.505180359,140.74832153,141.74957275,0.7999279499,49.931331635,1.0249999762,0.8730000257
1917.6276855,5.0,14.008000374,0.0120000001,0.4110020101,2.1825530529,,43.656200409,135.21867371,136.20431519,0.76995188,54.643405914,1.0900000334,0.9169999957
1917.7801514,5.0,13.921999931,0.0049999999,0.4122945666,2.1975352764,,43.782951355,132.920578,133.84481812,0.7399615645,57.375564575,0.9229999781,0.9959999919
1917.9324951,5.0,13.406000137,-0.002,0.4225178361,2.203214407,,44.59254837,132.82641602,133.68992615,0.7240160108,51.805767059,0.8949999809,0.9419999719
1918.0849609,5.0,15.086000443,-0.004,0.4398768246,2.201020956,,43.689350128,137.50852966,138.45071411,0.7340240479,58.487052917,0.9720000029,0.8180000186
1918.2373047,5.0,14.578000069,-0.002,0.4510078132,2.1970493793,,44.24584198,141.97015381,143.02388,0.744001627,47.301307678,0.8759999871,0.7149999738
1918.3897705,5.0,14.375,-0.002,0.4434289336,2.20190382,,41.659976959,142.209198,143.18693542,0.7449855804,51.24388504,0.8629999757,0.7099999785
1918.5421143,5.0,14.734000206,-0.001,0.4471687675,2.2090153694,,43.310295105,138.94116211,139.91990662,0.7390144467,55.755435944,0.8960000277,0.7289999723
1918.6945801,5.0,15.266000748,0.0,0.4651662409,2.2136931419,,41.629428864,134.2769928,135.22918701,0.748036027,50.438087463,1.0149999857,0.8140000105
1918.8469238,5.0,15.008000374,0.0049999999,0.4968462586,2.2028372288,,43.467350006,130.70838928,131.66946411,0.7630833387,57.93913269,1.2269999981,0.9359999895
1918.9993896,5.0,15.211001396,0.0120000001,0.5006950498,2.1887714863,,42.437171936,128.5072937,129.40579224,0.8151369095,50.545597076,1.2209999561,1.0099999905
1919.1517334,5.0,13.468999863,0.0040000002,0.4695340097,2.1955015659,,42.09034729,129.39852905,130.36257935,0.8720753193,50.807369232,1.0980000496,1.0
1919.3040771,5.0,13.296999931,0.001,0.4408376813,2.231613636,,39.803089142,130.69438171,131.65649414,0.9190096259,58.504440308,1.2779999971,0.9739999771
1919.456543,5.0,13.476999283,0.0040000002,0.4144223332,2.286839962,,33.619216919,121.91779327,122.77132416,0.9250192642,52.539489746,1.0099999905,1.0149999857
1919.6088867,5.0,14.070000648,0.0020000001,0.3971903324,2.3105773926,,30.015874863,113.4088974,114.11762238,0.936975956,49.12197113,2.3180000782,1.1289999485
1919.7613525,5.0,13.218999863,0.0020000001,0.3911887109,2.2736461163,,29.954587936,114.79944611,115.58310699,0.9219639897,57.822246552,2.2290000916,1.2139999866
1919.9136963,5.0,13.374999046,0.003,0.4073043764,2.2243626118,,36.852313995,118.39807892,119.24217224,0.9069951773,56.251628876,0.5569999814,1.0269999504
1920.0661621,5.0,13.515999794,0.0219999999,0.4412654638,2.2011828423,,42.039554596,127.70830536,128.55561829,0.9039855599,48.558135986,0.8500000238,1.0260000229
1920.2185059,5.0,13.062999725,0.0299999993,0.4726395011,2.2131745815,,45.593399048,133.85562134,134.81253052,0.8979294896,53.985103607,1.0700000525,1.0210000277
1920.3709717,5.0,13.055000305,0.0160000008,0.4909740686,2.2216727734,,45.211795807,132.23796082,133.14253235,0.8539591432,36.061439514,1.5429999828,1.0140000582
1920.5233154,5.0,13.015999794,0.0020000001,0.4760050774,2.2068002224,,42.215595245,133.07504272,133.99972534,0.8369935751,68.618370056,1.3680000305,0.9470000267
1920.6757813,19.0,13.069999695,0.003,0.4479849339,2.1887831688,,40.087696075,132.79391479,133.70967102,0.8329303265,55.750190735,1.2000000477,0.8980000019
1920.828125,19.0,13.852000237,0.0060000001,0.433475554,2.1655244827,,37.472305298,131.35441589,132.19767761,0.8039599657,50.023113251,0.8289999962,0.8870000243
1920.9805908,19.0,13.108999252,0.0020000001,0.4619051814,2.1462156773,,39.534152985,132.81451416,133.80136108,0.7789471149,55.688991547,1.5809999704,0.9380000234
1921.1329346,19.0,13.444999695,-0.006,0.4806725979,2.127352953,,40.843200684,132.50221252,133.40507507,0.7569711804,50.723434448,0.5759999752,0.9380000234
1921.2854004,19.0,13.086000443,-0.004,0.4822222292,2.1201982498,,40.342876434,132.87608337,133.81497192,0.7390432358,64.675323486,1.0930000544,0.8970000148
1921.4377441,19.0,13.062999725,0.003,0.4582073689,2.0995008945,,39.874851227,136.50462341,137.42857361,0.7570080161,53.974636078,0.5839999914,0.7799999714
1921.5900879,19.0,13.953000069,0.0160000008,0.4503914714,2.0881400108,,39.785205841,137.31549072,138.23803711,0.7620048523,29.50528717,0.5600000024,0.7760000229
1921.7425537,19.0,13.336000443,0.0080000004,0.476285696,2.0958008766,,42.406375885,139.06546021,140.05647278,0.7650384307,63.338760376,0.4990000129,0.7839999795
1921.8948975,19.0,13.336000443,-0.004,0.4952651858,2.1129162312,,42.563049316,140.4637146,141.37609863,0.7810304761,68.606643677,0.6090000272,0.8130000234
1922.0473633,19.0,13.258000374,-0.007,0.4984829724,2.1270458698,,42.584693909,142.27914429,143.26617432,0.8000312448,48.447399139,1.125,0.878000021
1922.199707,19.0,13.062999725,0.0020000001,0.4914412498,2.1376180649,,38.718299866,139.90214539,140.9680481,0.8130400777,46.962017059,0.6370000243,0.8889999986
1922.3521729,19.0,13.062999725,0.0130000003,0.5108827353,2.1460316181,,38.278896332,137.50334167,138.50505066,0.8380744457,53.836360931,1.1460000277,0.9589999914
1922.5045166,19.0,13.062999725,0.001,0.4995331764,2.1430459023,,37.408153534,133.70410156,134.64450073,0.869009614,58.13269043,1.5019999743,1.0210000277
1922.6569824,19.0,13.031000137,-0.004,0.4702599049,2.1198825836,,38.747898102,129.31025696,130.1434021,0.8750408292,54.208057404,1.5599999428,1.0650000572
1922.8093262,19.0,13.062999725,0.0,0.4245326519,2.1073567867,,37.876152039,127.7328186,128.70422363,0.8920224309,57.135593414,1.5750000477,1.0490000248
1922.961792,19.0,13.086000443,0.0060000001,0.4262366891,2.1138880253,,38.597831726,129.00474548,129.86172485,0.9059808254,55.012798309,1.6039999723,0.9919999838
1923.1141357,19.0,13.086000443,0.0020000001,0.449801445,2.1278817654,,40.187149048,131.12773132,132.09072876,0.8979823589,54.483551025,1.2460000515,0.9430000186
1923.2666016,19.0,13.437999725,0.0020000001,0.4631280005,2.1401488781,,39.648193359,132.95147705,133.94343567,0.8869880438,35.588909149,0.8899999857,0.9449999928
1923.4189453,19.0,13.125,0.0040000002,0.4539575875,2.1540944576,,36.402843475,134.81834412,135.73907471,0.8819776177,66.682769775,1.2510000467,0.9530000091
1923.5712891,19.0,13.078001022,0.0020000001,0.4337705672,2.1691410542,,34.438899994,132.90306091,133.69352722,0.8679791093,55.318840027,1.6590000391,0.9850000143
1923.7237549,19.0,13.086000443,-0.001,0.4341454208,2.1811106205,,35.009231567,130.9581604,131.87004089,0.8549928069,50.867683411,1.5219999552,1.0089999437
1923.8760986,19.0,13.101999283,-0.002,0.4405638278,2.184431076,,38.843902588,128.71360779,129.65222168,0.8519951701,54.885993958,1.375,1.0329999924
