DEPT,LITHOLOGY_GEOLINK,CALI,DRHO,SGR,NPHI,RHOB,PEF,GR,DTC,DTE,RDEP,SP,RSHA,RMED
1458.4018555,,20.516000748,,,,2.2654871941,,29.062448502,158.98762512,178.2689209,0.9629951715,64.318000793,0.6129374504,0.8040096164
1458.5543213,,20.577999115,,,,2.2739565372,,28.724477768,156.42555237,175.27082825,0.9599687457,60.568000793,0.6419535875,0.8100360036
1458.706665,,20.766000748,,,,2.2808499336,,31.005208969,154.20259094,172.85758972,0.946988821,62.131000519,0.6040608883,0.8250272274
1458.8590088,,20.766000748,,,,2.282763958,,34.249500275,153.71446228,172.19828796,0.9399871826,64.443000793,0.6020048261,0.8420064449
1459.0114746,,20.733999252,,,,2.2791876793,,33.938899994,154.82337952,173.43782043,0.9319687486,65.005996704,0.5371041894,0.8459736109
1459.1638184,,20.983997345,,,,2.2767856121,,34.316303253,155.51733398,174.26861572,0.9189935923,64.943000793,0.479139328,0.8349855542
1459.3162842,,21.233999252,,,,2.2808084488,,36.381156921,154.23892212,172.88174438,0.9149928093,64.755996704,0.5618669391,0.825963974
1459.4686279,,21.202999115,,,,2.2902188301,,38.936294556,151.43836975,169.6822052,0.9119887948,64.412002563,0.5839471221,0.8109887838
1459.6210938,,20.766000748,,,,2.299251318,,37.867870331,148.70753479,166.67860413,0.9049927592,64.068000793,0.6209406853,0.8039880395
1459.7734375,,20.547000885,,,,2.3011226654,,34.902942657,148.11273193,166.05409241,0.9020032287,64.099998474,0.6289808154,0.7989984155
1459.9259033,,21.358997345,,,,2.2943711281,,32.994220734,150.23269653,168.31025696,0.9040216208,64.193000793,0.6938958168,0.7980191708
1460.0782471,,20.375,,,,2.2842810154,,30.59254837,153.25253296,171.70671082,0.9130064249,64.505996704,0.7079663873,0.8059903979
1460.2307129,,20.59400177,,,,2.2752432823,,29.6860466,155.98194885,174.81239319,0.91701442,64.693000793,0.658080101,0.8000216484
1460.3830566,,22.047000885,,,,2.2698969841,,28.878705978,157.68495178,176.67707825,0.9229951501,64.380996704,0.5931560993,0.8090400696
1460.5355225,,22.5,,,,2.2704479694,,31.195728302,157.54377747,176.49578857,0.9199904203,64.193000793,0.5959951878,0.8340576291
1460.6878662,,21.952999115,,,,2.2773194313,,34.410907745,155.38369751,174.11329651,0.9160032272,64.693000793,0.522118628,0.8580031991
1460.84021,,18.733999252,,,,2.2878603935,,37.473209381,152.11508179,170.48466492,0.9180160165,64.005996704,0.5409543514,0.859980762
1460.9926758,,17.968999863,,,,2.2974381447,,40.103908539,149.3028717,167.28346252,0.9280167818,66.443000793,0.6238669753,0.848004818
1461.1450195,,17.812999725,,,,2.3036754131,,44.217247009,147.41790771,165.21829224,0.9350079894,59.693000793,0.7257550359,0.8500080109
1461.2974854,,17.75,,,,2.3059825897,,43.118846893,146.76396179,164.47216797,0.9400191903,64.630996704,0.8228445649,0.8550336361
1461.4498291,,17.702999115,,,,2.3056814671,,40.559993744,146.77415466,164.56098938,0.9480112195,64.599998474,0.9097910523,0.8690112233
1461.6022949,,17.718999863,,,,2.3040306568,,38.689048767,147.35502625,165.08854675,0.9550071955,64.349998474,0.9599198699,0.8759903908
1461.7546387,,17.718999863,,,,2.3018217087,,39.125301361,147.97763062,165.8122406,0.957993567,64.474998474,0.8203362823,0.8719983697
1461.9071045,,17.672000885,,,,2.3019962311,,39.304668427,148.02087402,165.76989746,0.953992784,64.599998474,0.7840576768,0.8709951639
1462.0594482,,17.672000885,,,,2.3040556908,,35.84790802,147.34803772,165.0884552,0.9509871602,64.287002563,0.8817646503,0.8690176606
1462.2119141,,17.75,,,,2.3051419258,,38.274093628,146.97515869,164.74436951,0.9429832101,64.318000793,0.8959776163,0.879997611
1462.3642578,,18.125,,,,2.3066146374,,35.410556793,146.55151367,164.25419617,0.9359983802,64.412002563,0.9059759974,0.8790112138
1462.5167236,,18.281000137,,,,2.3098638058,,38.247371674,145.61231995,163.21066284,0.9350048304,63.850002289,0.8670625091,0.8859519362
1462.6690674,,18.358999252,,,,2.3117828369,,37.161407471,145.09306335,162.59338379,0.9370048046,64.224998474,0.9009455442,0.8659871817
1462.8214111,,18.375,,,,2.3117907047,,40.528095245,145.19865417,162.59988403,0.9400112033,63.974998474,0.9339207411,0.8580063581
1462.973877,,17.766000748,,,,2.3126282692,,38.71484375,144.88223267,162.33885193,0.9470080137,65.380996704,0.9040480852,0.8620336652
1463.1262207,,17.593999863,,,,2.3173074722,,36.122497559,143.48249817,160.86109924,0.951995194,60.881000519,0.950887084,0.8829935789
1463.2786865,,17.577999115,,,,2.3267207146,,34.566078186,140.98782349,157.95530701,0.9489735961,60.786998749,0.954993546,0.8790480494
1463.4310303,,17.593999863,,,,2.3399252892,,35.846755981,137.41189575,153.96455383,0.9379760027,59.943000793,0.9320552349,0.8990528584
1463.5834961,,17.547000885,,,,2.3482820988,,37.565624237,135.07806396,151.46868896,0.9229783416,62.131000519,0.9809215069,0.931956768
1463.7358398,,17.608999252,,,,2.3476347923,,38.656951904,135.28497314,151.65309143,0.9139791131,62.036998749,1.0548222065,0.9139278531
1463.8883057,,17.593999863,,,,2.3419728279,,39.24842453,136.86238098,153.33961487,0.9009808302,61.849998474,0.8892660141,0.8688679338
1464.0406494,,17.593999863,,,,2.3309118748,,38.59400177,139.8445282,156.67619324,0.8929791451,61.943000793,0.8999735713,0.8139343262
1464.1931152,,17.577999115,,,,2.3194377422,,38.5952034,143.00083923,160.20593262,0.8799303174,61.131000519,0.8700481057,0.7729447484
1464.345459,,17.593999863,,,,2.3138842583,,39.088592529,144.53105164,161.95463562,0.850939095,59.849998474,0.8261056542,0.75
1464.4979248,,17.577999115,,,,2.321436882,,35.714424133,142.37792969,159.64634705,0.8129231334,59.161998749,0.8349855542,0.7500264049
1464.6502686,,17.593999863,,,,2.3436994553,,33.803882599,136.50915527,152.97163391,0.7809487581,57.443000793,0.9647916555,0.7609999776
1464.8027344,,17.422000885,,,,2.3734953403,,28.129730225,128.90248108,144.52650452,0.7489255667,56.286998749,1.0927951336,0.7609495521
1464.9550781,,17.483999252,,,,2.4016144276,,30.095226288,122.25300598,136.98623657,0.7179679275,55.240001678,1.0620497465,0.7399471402
1465.1074219,,17.483999252,,,,2.4179294109,,30.863031387,118.50343323,132.76765442,0.6979727745,54.865001678,1.0380576849,0.7069647312
1465.2598877,,17.483999252,,,,2.4225242138,,33.372749329,117.38067627,131.60272217,0.6809495687,55.428001404,1.0579679012,0.6849711537
1465.4122314,,17.5,,,,2.4232320786,,32.433364868,117.32390594,131.43243408,0.6599711776,54.178001404,0.9961488843,0.6729791164
1465.5646973,,17.5,,,,2.4231452942,,29.544260025,117.27257538,131.44874573,0.6419808269,53.786998749,1.0049855709,0.6599856019
1465.717041,,17.483999252,,,,2.4224815369,,28.404699326,117.41615295,131.61000061,0.633990407,54.786998749,1.038918376,0.6539919972
1465.8695068,,17.5,,,,2.423769474,,27.593435287,117.20741272,131.30857849,0.6279880404,54.458999634,0.9950705171,0.648999989
1466.0218506,,17.5,,,,2.4273703098,,27.358148575,116.37479401,130.43426514,0.6230032444,54.271999359,1.0468751192,0.6489935517
1466.1743164,,17.483999252,,,,2.431470871,,26.829612732,115.52785492,129.44671631,0.6250023842,54.146999359,0.9821041822,0.6449903846
1466.3266602,,17.483999252,,,,2.4349515438,,27.503856659,114.77075195,128.60444641,0.6260064244,53.896999359,1.0747766495,0.6409855485
1466.479126,,17.483999252,,,,2.4363965988,,29.904685974,114.43915558,128.25653076,0.6300048232,53.740001678,0.9591858983,0.6319928169
1466.6314697,,17.483999252,,,,2.4353625774,,29.358449936,114.64688873,128.50128174,0.6320032477,53.099998474,1.0139119625,0.6289904118
1466.7839355,,17.483999252,,,,2.4336066246,,29.012247086,115.09091949,128.93040466,0.6340023875,53.411998749,1.0459487438,0.6229976416
1466.9362793,,17.483999252,,,,2.432349205,,27.451070786,115.31169891,129.23121643,0.6350015998,53.333999634,0.9791073203,0.621995151
1467.088623,,17.483999252,,,,2.4317908287,,26.246694565,115.41625214,129.35572815,0.6360015869,53.458999634,0.9251297116,0.619009614
1467.2410889,,17.483999252,,,,2.4316999912,,24.19017601,115.5500412,129.38783264,0.6370096207,53.146999359,0.9589455128,0.625004828
1467.3934326,,17.483999252,,,,2.4315452576,,25.100032806,115.47028351,129.42971802,0.6409999728,52.678001404,0.9380504489,0.6270031929
1467.5458984,,17.483999252,,,,2.4315774441,,28.865943909,115.4578476,129.42280579,0.641007185,53.411998749,1.0038942099,0.6289976239
1467.6982422,,17.483999252,,,,2.432063818,,31.747169495,115.35100555,129.29486084,0.6440048218,53.740001678,0.9491320848,0.6280016303
1467.850708,,17.483999252,,,,2.4335148335,,29.980661392,115.06220245,128.95332336,0.6470072269,54.286998749,0.9160528779,0.6290096045
1468.0030518,,17.483999252,,,,2.4338226318,,28.594526291,115.05851746,128.87600708,0.6500015855,51.521999359,0.932959199,0.6330000162
1468.1555176,,17.483999252,,,,2.4326398373,,28.927030563,115.28466797,129.16421509,0.6510168314,48.036998749,0.9379920363,0.6330000162
1468.3078613,,17.483999252,,,,2.4323000908,,31.015474319,115.32400513,129.24342346,0.6580079794,52.740001678,0.9200432301,0.6330064535
1468.4603271,,17.468999863,,,,2.4345448017,,30.681617737,114.87754822,128.71174622,0.663009584,52.95880127,0.9589374661,0.6370144486
1468.6126709,,17.483999252,,,,2.4384484291,,28.028497696,114.08223724,127.79082489,0.6669999957,52.833999634,0.9639880061,0.6430032253
1468.7651367,,17.483999252,,,,2.4409480095,,26.471549988,113.51768494,127.19655609,0.6670072079,52.974998474,1.0099263191,0.6449999809
1468.9174805,,17.483999252,,,,2.4410905838,,27.533304214,113.52397919,127.15425873,0.670001626,53.146999359,1.0139936209,0.6450015903
1469.0698242,,17.483999252,,,,2.4400720596,,28.970426559,113.71993256,127.39487457,0.6710016131,53.286998749,0.9950456619,0.6459984183
1469.222168,,17.483999252,,,,2.4393362999,,29.855371475,113.78931427,127.5770874,0.6720016003,52.709461212,0.9930047989,0.6449919939
1469.3745117,,17.483999252,,,,2.439895153,,27.594713211,113.77399445,127.45108795,0.6730015874,53.333499908,1.0687565804,0.639996767
1469.5269775,,17.483999252,,,,2.4400999546,,28.481298447,113.69728088,127.39638519,0.6750032306,55.223484039,1.051043272,0.6359999776
1469.6793213,,17.483999252,,,,2.4383232594,,26.79847908,114.02326202,127.81317139,0.6769999862,47.653072357,1.0330576897,0.6360007524
1469.8317871,,17.468999863,,,,2.4354047775,,28.636072159,114.69921875,128.49520874,0.6769967675,54.141796112,1.0629278421,0.63701123
1469.9841309,,17.422000885,,,,2.4354724884,,25.565153122,114.66286469,128.4826355,0.6749967933,50.337055206,1.0211344957,0.6440048218
1470.1364746,,17.422000885,,,,2.4407167435,,28.248748779,113.51992798,127.26011658,0.6709960103,52.283870697,1.0000673532,0.650013566
1470.2889404,,17.422000885,,,,2.4468345642,,26.688837051,112.34883118,125.83524323,0.6659960151,52.708660126,1.0269566774,0.667001605
1470.4412842,,17.422000885,,,,2.448277235,,27.733249664,112.0287323,125.49491882,0.660998404,52.615001678,1.0180288553,0.6689872146
1470.59375,,17.422000885,,,,2.4438188076,,26.797239304,112.90693665,126.52368164,0.6589967608,53.02167511,0.973144114,0.6529863477
1470.7460938,,17.422000885,,,,2.4364750385,,27.094474792,114.46098328,128.25964355,0.6549927592,53.114852905,0.97299999,0.6359927654
1470.8985596,,17.422000885,,,,2.4299097061,,27.685920715,115.87466431,129.81419373,0.6459960341,53.022075653,0.9570384622,0.6269967556
1471.0509033,,17.422000885,,,,2.4275729656,,25.094924927,116.34288788,130.38342285,0.6409959793,52.850135803,1.0018558502,0.6229968071
1471.2033691,,17.406000137,,,,2.4283044338,,26.24956131,116.22717285,130.20149231,0.6359967589,52.178539276,1.0000047684,0.618996799
1471.3557129,,17.422000885,,,,2.428986311,,25.704853058,115.9744339,130.02902222,0.6319968104,53.660808563,0.9591313004,0.6150000095
1471.5081787,,17.422000885,,,,2.4291000366,,28.012798309,116.00629425,130.0,0.627995193,48.276313782,0.9599975944,0.6149967909
1471.6605225,,17.422000885,,,,2.4289455414,,26.017641068,116.12555695,130.03839111,0.6249960065,51.894096375,0.937073648,0.6130023599
1471.8129883,,17.406000137,,,,2.4284362793,,28.058870316,116.17294312,130.16419983,0.6199967861,52.536487579,0.9190433025,0.616001606
1471.965332,,17.422000885,,,,2.4285316467,,25.484388351,116.15866089,130.14352417,0.6179983616,52.739837646,0.9030512571,0.6170032024
1472.1177979,,17.406000137,,,,2.428986311,,25.965646744,116.08084869,130.0289917,0.6159999967,53.349998474,0.9219543338,0.6209920049
1472.2701416,,17.406000137,,,,2.4289455414,,23.876127243,116.03938293,130.03839111,0.6159992218,53.536849976,0.9349791408,0.615996778
1472.4224854,,17.406000137,,,,2.4282827377,,25.28121376,116.14569855,130.20251465,0.6150000095,53.099998474,0.8921376467,0.6120023727
1472.5749512,,17.406000137,,,,2.4276366234,,25.545848846,116.34288788,130.3588562,0.6150000095,53.661548615,0.9049583673,0.615004003
1472.7272949,,17.422000885,,,,2.4275000095,,24.111488342,116.29911804,130.39152527,0.6150016189,53.739875793,0.9049999714,0.6200016141
1472.8797607,,17.483999252,,,,2.4284272194,,27.218811035,116.20007324,130.16906738,0.617002368,55.035961151,0.9379206896,0.6220007539
1473.0321045,,17.562999725,,,,2.4303994179,,26.984962463,115.79020691,129.69204712,0.6200048327,51.620479584,0.9429839849,0.6230000257
1473.1845703,,17.625,,,,2.4329087734,,28.186510086,115.23584747,129.09509277,0.6260071993,53.801246643,0.924045682,0.6230024099
1473.3369141,,17.687999725,,,,2.4352767467,,26.329502106,114.71709442,128.54153442,0.6350104213,53.958873749,0.9588878751,0.6260104179
1473.4893799,,17.718999863,,,,2.4371135235,,28.204900742,114.25534058,128.10469055,0.6480304003,54.864276886,0.9769567251,0.6390288472
1473.6417236,,17.733999252,,,,2.4379634857,,29.392314911,114.1317215,127.90486908,0.6670184135,54.927951813,0.9760032296,0.6570152044
1473.7941895,,17.718999863,,,,2.4394905567,,31.035404205,113.8706665,127.54470825,0.6900368333,55.067890167,0.9181393981,0.676012814
1473.9465332,,17.718999863,,,,2.4396681786,,33.785732269,113.77399445,127.51010132,0.7130112052,56.566799164,1.0236605406,0.6839967966
1474.098999,,17.75,,,,2.4378230572,,39.686698914,114.15762329,128.00726318,0.7269999981,57.506000519,1.080862999,0.6800224185
1474.2513428,,17.906000137,,,,2.4565336704,,38.873821259,110.47425842,123.82008362,0.7269983888,58.442249298,1.0011283159,0.6940184236
1474.4036865,,17.797000885,,,,2.4808008671,,37.400745392,105.70096588,118.33265686,0.7250007987,59.068000793,0.8365280032,0.7169904113
1474.5561523,,17.702999115,,,,2.4860682487,,30.843986511,104.50109863,117.13859558,0.7260016203,59.817401886,1.3393826485,0.7049534917
1474.7084961,,17.797000885,,,,2.4815199375,,30.827348709,105.38703156,118.10881805,0.7280032039,60.411998749,0.8705128431,0.6469663978
1474.8609619,,18.281000137,,,,2.4585666656,,30.019042969,110.74863434,124.0430603,0.7320048213,60.786697388,0.7344323993,0.6049872041
1475.0133057,,19.766000748,,,,2.3786642551,,33.813976288,129.81806946,145.46005249,0.7379943728,61.005649567,0.8147403598,0.5890207887
1475.1657715,,21.922000885,,,,2.3131153584,,35.03125,145.40641785,162.92192078,0.7309895754,61.286773682,0.982596159,0.6150440574
1475.3181152,,18.641000748,,,,2.30529809,,35.344478607,146.99656677,164.70254517,0.7180048227,61.474849701,0.865377903,0.6700368524
1475.4705811,,20.28099823,,,,2.3087315559,,35.937850952,145.91925049,163.58308411,0.7240207791,61.661849976,0.6904206872,0.7160096169
1475.6229248,,20.687999725,,,,2.3035838604,,35.842998505,147.57040405,165.27587891,0.7370128036,61.724948883,0.6880064011,0.7219879627
1475.7753906,,20.812997818,,,,2.2920877934,,34.592399597,150.87493896,169.07846069,0.753025651,62.349498749,0.4216418266,0.7070063949
1475.9277344,,20.906000137,,,,2.2796990871,,33.592586517,154.63735962,173.28045654,0.7690039873,62.28704834,0.5824812055,0.7109912038
1476.0802002,,21.312999725,,,,2.2687101364,,31.826597214,158.07997131,177.12620544,0.7739983797,62.411998749,0.5969663262,0.7000015974
1476.2325439,,23.672000885,,,,2.2624378204,,30.951885223,160.04109192,179.35662842,0.7730095983,62.474948883,0.6029903889,0.7009992003
1476.3848877,,24.906000137,,,,2.2607598305,,29.562810898,160.66444397,179.93971252,0.7850152254,62.600002289,0.6737728119,0.6999983788
1476.5373535,,25.187999725,,,,2.26060009,,29.328062057,160.5670929,179.98796082,0.804012835,63.192527771,0.6180897951,0.698002398
1476.6896973,,25.233999252,,,,2.26060009,,29.406562805,160.60707092,179.98294067,0.8200104237,63.068000793,0.7007343769,0.7010135651
1476.8421631,,24.422000885,,,,2.2606773376,,30.109363556,160.53483582,179.97801208,0.8330064416,63.00605011,0.6023170352,0.7180208564
1476.9945068,,22.937999725,,,,2.2606999874,,30.566051483,160.60493469,179.97303772,0.8410104513,62.881198883,0.644862175,0.7440208197
1477.1469727,,21.547000885,,,,2.2606999874,,34.376300812,160.62693787,179.96803284,0.854016006,62.81804657,0.6320312619,0.7700055838
1477.2993164,,19.891000748,,,,2.2606999874,,36.001953125,160.53999329,179.96302795,0.8740256429,63.22467804,0.8034491539,0.7769967914
1477.4517822,,19.108999252,,,,2.2606999874,,38.437446594,160.59983826,179.95802307,0.906018436,63.630672455,0.8887956738,0.7729848027
1477.604126,,20.406000137,,,,2.2606999874,,37.752380371,160.63206482,179.95303345,0.9290120602,62.756702423,0.6667141914,0.7540120482
1477.7565918,,20.0,,,,2.2606999874,,40.721355438,160.53483582,179.94804382,0.9439983964,61.476024628,0.7268533707,0.7690240145
1477.9089355,,20.625,,,,2.260777235,,42.186397552,160.60493469,179.94303894,0.9429911971,63.5353508,0.8127245903,0.7840376496
1478.0614014,,19.5,,,,2.2607998848,,40.180892944,160.53483582,179.93803406,0.9319951534,63.006000519,0.7790817022,0.8310272098
1478.2137451,,19.406000137,,,,2.2607998848,,35.747871399,160.60493469,179.93304443,0.9289992452,62.912078857,0.849886179,0.8479959965
1478.3662109,,20.437997818,,,,2.2607998848,,33.095001221,160.53483582,179.92803955,0.9280031919,62.817996979,0.8799279928,0.8429663777
1478.5185547,,21.047000885,,,,2.2607998848,,33.718399048,160.60493469,179.92304993,0.929992795,63.692298889,0.6443784833,0.8219807744
1478.6708984,,21.047000885,,,,2.2607998848,,32.971351624,160.63420105,179.91804504,0.9209855795,63.568004608,0.5443200469,0.7980095744
1478.8233643,,21.047000885,,,,2.2607998848,,35.90599823,160.53486633,179.91304016,0.902987957,63.942695618,0.5001409054,0.8099943995
1478.975708,,20.687999725,,,,2.2608771324,,35.905696869,160.60493469,179.90803528,0.8879944086,63.693401337,0.5239230394,0.8029919863
1479.1281738,,21.266000748,,,,2.2609000206,,35.527679443,160.62693787,179.90304565,0.8810048103,63.506149292,0.6157788634,0.7930032015
